,EmpID,Designation,City,DOB,Gender,YearOfAppraisal,Rating,Salary,WorkLifeBalance,CurrentLocation,PreferredLocation,Appraisal,Recommend,Opportunities,CurrentRole,DesiredRole,Infrastructure
1383,78741,Senior Associate,Chennai,54:50.2,F,2017,1,4,2,0,Pune,1,0,0,1,,2
1384,78780,Manager,Pune,54:33.9,F,2017,1,4,5,0,Pune,1,0,0,1,,4
1385,78787,Programmer Trainee,Bangalore,54:48.8,M,2017,2,4,1,0,Bangalore,1,1,0,0,Analyst,1
1386,78821,Senior Associate,Hyderabad,54:48.2,M,2017,1,1,2,0,Hyderabad,1,0,0,1,,4
1387,78892,Associate,Bangalore,30:26.4,F,2017,1,3,2,0,Pune,1,0,0,1,,3
1388,78970,Senior Manager,Chennai,54:47.6,M,2017,3,4,3,0,Chennai,0,0,0,1,,1
1389,78973,Senior Associate,Chennai,54:48.6,F,2017,3,3,1,0,Chennai,0,0,0,1,,2
1390,78974,Manager,Chennai,53:39.2,M,2017,2,4,4,0,Hyderabad,1,1,0,0,Architect,4
1391,79054,Associate,Bangalore,54:17.1,M,2017,4,3,5,0,Pune,1,1,0,0,Analyst,1
1392,79133,Programmer Trainee,Chennai,55:03.6,F,2017,4,2,2,0,Hyderabad,0,0,0,0,Analyst,3
1393,79183,Manager,Bangalore,55:03.9,M,2017,2,4,1,0,Pune,1,1,0,0,Architect,4
1394,79209,Associate,Chennai,54:18.1,M,2017,2,4,4,0,Hyderabad,1,1,0,1,,4
1395,79246,Senior Associate,Hyderabad,55:01.8,F,2017,3,4,4,0,Hyderabad,0,0,0,1,,1
1396,79279,Senior Manager,Hyderabad,55:02.6,F,2017,4,3,1,0,Hyderabad,0,0,0,0,Architect,2
1397,79360,Manager,Chennai,54:48.8,F,2017,4,3,2,0,Hyderabad,0,0,0,0,Consultant,4
1398,79387,Manager,Noida,55:03.2,M,2017,4,1,4,0,Bangalore,0,0,0,1,,4
1399,79416,Manager,Kolkata,54:33.5,M,2017,2,5,5,0,Bangalore,1,1,0,0,Architect,1
1400,79418,Programmer,Chennai,54:49.1,M,2017,4,4,4,1,,0,0,0,1,,1
1401,79440,Associate,Bangalore,55:03.7,M,2017,2,2,4,1,,1,1,0,0,Analyst,1
1402,79495,Associate,Hyderabad,54:17.2,M,2017,5,5,4,0,Chennai,1,1,0,0,Analyst,4
1403,79509,Programmer,Hyderabad,54:34.0,M,2017,4,4,2,1,,0,0,0,1,,1
1404,79596,Programmer,Pune,53:38.7,F,2017,3,4,2,1,,0,0,0,1,,3
1405,79599,Senior Manager,Hyderabad,55:03.4,F,2017,3,4,4,1,,0,0,0,1,,2
1406,79657,Programmer Trainee,Chennai,54:47.9,M,2017,3,3,5,1,,0,0,0,1,,3
1407,79753,Manager,Chennai,53:39.2,M,2017,5,2,4,0,Hyderabad,1,0,0,0,Manager,2
1408,79765,Manager,Kolkata,54:48.9,F,2017,4,4,4,1,,1,0,0,1,,2
1409,79804,Manager,Bangalore,53:38.9,M,2017,3,3,4,1,,1,1,0,1,,3
1410,79899,Associate,Pune,54:18.2,M,2017,2,4,1,1,,1,1,0,1,,2
1411,79905,Programmer,Hyderabad,54:48.3,F,2017,4,5,4,1,,0,1,0,1,,2
1412,79945,Programmer,Chennai,54:49.3,M,2017,4,2,4,1,,1,0,0,1,,3
1413,80008,Associate,Chennai,54:34.0,F,2017,3,2,5,1,,1,0,0,1,,3
1414,80031,Manager,Hyderabad,55:03.5,F,2017,5,5,3,0,Chennai,1,1,0,0,Consultant,3
1415,80168,Senior Manager,Hyderabad,53:39.2,M,2017,4,5,4,1,,0,1,0,1,,3
1416,80191,Associate,Pune,54:18.1,M,2017,3,4,4,0,Kolkata,0,0,0,1,,1
1417,80247,Programmer,Hyderabad,54:48.7,M,2017,3,4,2,1,,1,1,0,1,,4
1418,80294,Senior Associate,Hyderabad,54:17.8,M,2017,3,4,3,1,,0,0,0,1,,4
1419,80329,Manager,Hyderabad,54:18.2,M,2017,1,4,4,0,Pune,1,0,0,1,,4
1420,80363,Manager,Bangalore,55:03.3,M,2017,1,2,5,0,Chennai,1,0,0,1,,3
1421,80374,Manager,Bangalore,55:03.8,M,2017,3,3,4,1,,1,1,0,1,,3
1422,80388,Senior Manager,Hyderabad,55:02.6,M,2017,3,4,5,1,,0,0,0,1,,2
1423,80402,Associate,Kolkata,54:48.4,F,2017,4,1,4,1,,0,0,0,1,,3
1424,80472,Senior Associate,Hyderabad,55:01.7,M,2017,1,4,4,1,,1,0,0,1,,3
1425,80547,Programmer,Hyderabad,55:03.7,M,2017,2,4,4,1,,1,1,0,1,,1
1426,80603,Programmer Trainee,Bangalore,54:47.6,M,2017,4,5,3,1,,0,1,0,1,,4
1427,80651,Manager,Hyderabad,54:50.2,M,2017,2,3,4,0,Pune,1,1,0,0,Architect,4
1428,80722,Programmer Trainee,Bangalore,54:33.9,M,2017,4,4,5,1,,0,0,0,1,,4
1429,80786,Senior Associate,Chennai,55:02.9,F,2017,1,4,3,0,Bangalore,1,0,0,1,,2
1430,80935,Programmer,Hyderabad,54:17.4,F,2017,2,4,4,1,,1,1,0,0,Analyst,2
1431,81027,Programmer Trainee,Hyderabad,54:17.7,F,2017,2,4,4,1,,1,1,0,1,,4
1432,81064,Programmer,Hyderabad,54:47.6,M,2017,3,3,1,0,Chennai,0,0,0,1,,4
1433,81131,Programmer,Bangalore,54:18.2,F,2017,4,4,1,1,,0,0,0,1,,2
1434,81416,Programmer Trainee,Pune,55:01.7,M,2017,2,4,4,1,,1,1,0,1,,4
1435,81440,Senior Manager,Hyderabad,54:50.4,M,2017,5,4,1,0,Pune,1,0,0,0,Architect,4
1436,81474,Associate,Hyderabad,54:49.2,M,2017,4,3,5,1,,0,0,0,1,,1
1437,81549,Senior Manager,Hyderabad,53:38.8,F,2017,4,3,3,0,Chennai,0,0,0,0,Consultant,1
1438,81576,Senior Manager,Hyderabad,54:18.0,M,2017,3,4,3,0,Chennai,0,0,0,1,,3
1439,81580,Senior Manager,Pune,53:38.6,F,2017,2,4,4,0,Kolkata,1,1,0,0,Architect,4
1440,81625,Programmer,Hyderabad,54:33.8,F,2017,3,3,5,1,,0,0,0,1,,4
1441,81709,Associate,Hyderabad,54:49.4,M,2017,2,3,3,0,Kolkata,1,1,0,0,Analyst,1
1442,81730,Programmer,Bangalore,55:03.1,M,2017,3,5,4,1,,1,1,0,1,,2
1443,81818,Senior Manager,Hyderabad,54:33.8,M,2017,2,5,2,0,Kolkata,1,1,0,0,Manager,1
1444,81831,Senior Manager,Hyderabad,54:33.7,M,2017,3,4,2,1,,1,0,0,1,,1
1445,81983,Manager,Chennai,54:34.2,M,2017,2,4,2,0,Chennai,1,1,0,0,Consultant,4
1446,81991,Senior Associate,Hyderabad,54:49.8,M,2017,4,4,4,1,,1,0,0,1,,3
1447,82023,Programmer,Chennai,54:17.7,M,2017,5,4,3,0,Bangalore,1,0,0,0,Analyst,1
1448,82052,Senior Manager,Kolkata,54:47.5,F,2017,4,3,4,1,,0,0,0,1,,4
1449,82080,Senior Manager,Chennai,54:49.8,M,2017,2,2,4,0,Hyderabad,1,1,0,0,Consultant,3
1450,82104,Associate,Hyderabad,55:02.1,M,2017,2,4,4,1,,1,1,0,1,,4
1451,82118,Senior Associate,Hyderabad,53:38.9,M,2017,3,3,2,0,Kolkata,0,0,0,1,,2
1452,82135,Associate,Hyderabad,54:49.2,F,2017,4,4,4,1,,0,0,0,1,,3
1453,82151,Programmer Trainee,Bangalore,54:50.4,M,2017,3,3,4,1,,0,0,0,1,,4
1454,82184,Programmer Trainee,Noida,54:49.9,F,2017,3,2,1,0,Hyderabad,0,0,0,1,,2
1455,82201,Associate,Chennai,54:34.2,M,2017,1,5,1,1,,1,1,0,1,,2
1456,82215,Programmer,Chennai,53:38.9,M,2017,4,3,2,0,Pune,0,0,0,0,Analyst,3
1457,82278,Senior Associate,Hyderabad,54:16.9,M,2017,3,2,4,1,,0,0,0,1,,4
1458,82291,Programmer Trainee,Hyderabad,53:38.2,F,2017,2,5,4,1,,1,1,0,1,,4
1459,82413,Programmer,Noida,54:17.6,M,2017,3,3,4,0,Chennai,0,0,0,1,,4
1460,82448,Programmer,Pune,55:01.6,M,2017,4,4,5,1,,0,0,0,1,,4
1461,82450,Associate,Bangalore,54:33.6,F,2017,2,4,2,0,Chennai,1,1,0,0,Analyst,3
1462,82508,Programmer Trainee,Hyderabad,55:04.0,M,2017,4,5,2,1,,0,1,0,1,,1
1463,82527,Associate,Chennai,55:02.7,F,2017,3,4,4,1,,1,1,0,1,,3
1464,82551,Associate,Hyderabad,54:48.5,M,2017,1,4,2,1,,1,1,0,1,,3
1465,82594,Senior Associate,Pune,54:18.0,M,2017,5,4,3,0,Bangalore,1,0,0,0,Architect,2
1466,82601,Associate,Bangalore,54:48.5,M,2017,4,4,5,0,Pune,0,0,0,0,Analyst,4
1467,82620,Senior Manager,Bangalore,54:49.5,F,2017,2,3,5,0,Bangalore,1,1,0,0,Architect,2
1468,82643,Senior Manager,Bangalore,54:33.4,M,2017,3,5,3,1,,0,1,0,1,,1
1469,82672,Manager,Hyderabad,54:33.7,F,2017,1,4,5,0,Pune,1,0,0,1,,2
1470,82689,Programmer Trainee,Chennai,55:03.1,F,2017,3,4,4,0,Pune,0,0,0,1,,2
1471,82756,Senior Associate,Hyderabad,54:34.2,M,2017,2,4,4,1,,1,1,0,1,,1
1472,82759,Manager,Hyderabad,55:01.6,M,2017,2,5,5,0,Hyderabad,1,1,0,0,Consultant,2
1473,82820,Programmer,Pune,54:18.2,M,2017,4,5,1,1,,1,1,0,0,Analyst,2
1474,82858,Manager,Chennai,54:33.6,M,2017,3,3,2,0,Bangalore,0,0,0,1,,2
1475,82915,Associate,Bangalore,53:39.1,F,2017,4,4,3,1,,0,0,0,1,,2
1476,82948,Programmer Trainee,Bangalore,53:38.6,M,2017,4,4,5,1,,0,0,0,1,,1
1477,83141,Manager,Chennai,55:03.5,M,2017,2,4,3,0,Hyderabad,1,1,0,0,Consultant,3
1478,83158,Associate,Bangalore,54:18.2,M,2017,3,4,4,1,,1,1,0,1,,3
1479,83182,Senior Manager,Kolkata,54:34.0,M,2017,1,4,4,0,Pune,1,0,0,1,,1
1480,83214,Manager,Hyderabad,53:39.0,M,2017,4,4,1,1,,0,0,0,1,,4
1481,83217,Associate,Bangalore,54:18.3,M,2017,4,4,2,1,,1,1,0,0,Architect,1
1482,83219,Associate,Hyderabad,55:04.3,M,2017,2,5,4,1,,1,1,0,1,,3
1483,83269,Manager,Chennai,54:17.2,F,2017,3,4,1,1,,0,0,0,1,,3
1484,83318,Programmer,Hyderabad,54:34.0,F,2017,1,5,4,1,,1,1,0,1,,4
1485,83349,Senior Associate,Pune,55:03.4,F,2017,3,3,5,1,,1,1,0,1,,1
1486,83414,Programmer Trainee,Pune,53:38.6,F,2017,5,2,2,0,Pune,1,0,0,0,Analyst,2
1487,83426,Programmer Trainee,Bangalore,54:49.0,M,2017,3,5,1,1,,0,1,0,1,,1
1488,83514,Senior Manager,Kolkata,54:33.9,F,2017,4,2,4,1,,0,0,0,1,,4
1489,83548,Programmer Trainee,Hyderabad,54:34.0,F,2017,2,4,4,1,,1,1,0,0,Analyst,1
1490,83579,Senior Associate,Hyderabad,54:17.2,F,2017,1,4,4,1,,1,1,0,1,,2
1491,83584,Senior Associate,Kolkata,55:03.9,M,2017,3,4,4,1,,1,1,0,1,,4
1492,83655,Senior Associate,Chennai,54:49.8,M,2017,3,4,3,1,,0,0,0,1,,1
1493,83701,Senior Manager,Pune,54:48.5,M,2017,2,3,5,0,Chennai,1,1,0,0,Architect,3
1494,83841,Manager,Bangalore,54:49.6,F,2017,1,3,4,0,Hyderabad,1,0,0,1,,4
1495,83864,Programmer,Hyderabad,53:39.1,M,2017,3,3,3,0,Bangalore,0,0,0,1,,3
1496,83888,Senior Associate,Kolkata,54:48.3,M,2017,1,4,1,1,,1,0,0,1,,1
1497,83927,Senior Manager,Hyderabad,54:34.2,M,2017,3,3,4,1,,1,1,0,1,,1
1498,84011,Programmer Trainee,Kolkata,53:38.8,M,2017,2,5,3,1,,1,1,0,1,,4
1499,84032,Senior Manager,Bangalore,53:38.7,F,2017,3,2,5,1,,0,0,0,1,,2
1500,84049,Programmer,Pune,54:50.5,M,2017,2,3,4,1,,1,1,0,0,Analyst,3
1501,84114,Senior Associate,Bangalore,55:03.8,M,2017,4,2,5,1,,0,0,0,1,,4
1502,84140,Senior Associate,Chennai,54:49.2,F,2017,4,4,2,1,,1,0,0,1,,4
1503,84290,Programmer Trainee,Bangalore,54:17.7,M,2017,4,4,5,1,,1,1,0,0,Analyst,3
1504,84497,Associate,Bangalore,54:47.5,F,2017,5,4,4,0,Chennai,1,0,0,0,Developer,4
1505,84555,Senior Associate,Bangalore,55:02.6,F,2017,2,1,4,1,,1,1,0,1,,2
1506,84563,Senior Manager,Pune,54:34.1,F,2017,3,3,4,0,Chennai,0,0,0,1,,4
1507,84735,Associate,Kolkata,55:01.6,M,2017,2,2,1,0,Bangalore,1,1,0,0,Analyst,2
1508,84744,Senior Manager,Chennai,54:17.5,M,2017,3,4,4,1,,1,1,0,1,,2
1509,84868,Senior Associate,Kolkata,55:03.6,M,2017,3,4,4,1,,0,0,0,1,,1
1510,84891,Manager,Pune,55:01.5,M,2017,3,4,5,1,,0,0,0,1,,2
1511,84953,Associate,Hyderabad,54:48.6,M,2017,2,4,3,0,Kolkata,1,1,0,0,Analyst,2
1512,85005,Associate,Kolkata,54:33.5,M,2017,3,4,5,1,,0,0,0,1,,4
1513,85051,Programmer,Hyderabad,54:48.6,M,2017,3,4,5,1,,0,0,0,1,,4
1514,85109,Associate,Chennai,54:47.3,M,2017,1,4,4,0,Chennai,1,0,0,1,,2
1515,85187,Senior Associate,Bangalore,53:39.0,M,2017,5,4,2,0,Chennai,1,0,0,0,Analyst,1
1516,85287,Manager,Chennai,53:38.2,F,2017,4,4,4,1,,0,0,0,1,,1
1517,85378,Programmer,Chennai,54:16.9,M,2017,3,4,3,0,Hyderabad,0,0,0,1,,1
1518,85408,Associate,Hyderabad,54:47.4,F,2017,2,5,4,1,,1,1,0,1,,4
1519,85490,Senior Associate,Bangalore,55:03.9,M,2017,4,4,4,1,,0,0,0,1,,4
1520,85510,Manager,Bangalore,54:17.2,F,2017,3,3,4,1,,1,0,0,1,,3
1521,85541,Manager,Chennai,27:43.5,F,2017,3,3,2,0,Chennai,0,0,0,1,,4
1522,85722,Associate,Hyderabad,54:16.8,M,2017,2,4,5,1,,1,1,0,1,,2
1523,85730,Programmer,Chennai,55:03.0,M,2017,3,3,5,1,,0,0,0,1,,4
1524,85738,Senior Associate,Bangalore,54:50.0,M,2017,4,4,2,1,,1,1,0,0,Developer,4
1525,85806,Senior Associate,Pune,54:50.0,M,2017,2,4,4,0,Hyderabad,1,1,0,0,Architect,1
1526,85861,Associate,Pune,55:02.0,M,2017,3,5,4,1,,1,1,0,1,,2
1527,86037,Manager,Bangalore,54:47.6,F,2017,4,3,4,1,,0,0,0,1,,2
1528,86104,Programmer,Hyderabad,55:02.8,M,2017,3,4,3,0,Hyderabad,0,0,0,1,,2
1529,86323,Associate,Pune,54:49.5,M,2017,1,4,4,1,,1,1,0,1,,3
1530,86325,Programmer Trainee,Hyderabad,55:04.3,M,2017,3,1,3,0,Pune,0,0,0,1,,3
1531,86408,Programmer,Kolkata,54:17.9,M,2017,5,4,5,0,Hyderabad,1,0,0,0,Analyst,2
1532,86481,Associate,Bangalore,54:49.4,M,2017,1,4,2,1,,1,0,0,1,,1
1533,86494,Programmer,Pune,55:02.4,M,2017,3,4,3,1,,0,0,0,1,,2
1534,86535,Associate,Hyderabad,53:39.3,F,2017,3,4,2,0,Chennai,0,0,0,1,,4
1535,86547,Manager,Chennai,54:33.5,F,2017,3,4,2,1,,1,1,0,1,,3
1536,86624,Associate,Chennai,55:03.0,M,2017,2,4,3,1,,1,1,0,1,,3
1537,86711,Programmer Trainee,Kolkata,55:03.5,F,2017,3,1,5,1,,0,0,0,1,,2
1538,86773,Programmer,Hyderabad,54:48.4,M,2017,5,2,2,0,Chennai,1,0,0,0,Analyst,4
1539,86775,Associate,Kolkata,54:16.7,M,2017,3,1,4,1,,0,0,0,1,,2
1540,86802,Senior Manager,Chennai,54:33.8,M,2017,3,3,4,1,,1,1,0,1,,4
1541,86812,Programmer,Chennai,54:50.3,F,2017,3,4,3,0,Bangalore,0,0,0,1,,1
1542,86909,Associate,Hyderabad,54:49.5,F,2017,1,3,4,0,Chennai,1,0,0,1,,4
1543,86999,Senior Associate,Hyderabad,54:16.9,F,2017,4,4,2,1,,1,1,0,0,Analyst,3
1544,87081,Senior Associate,Bangalore,54:48.9,M,2017,3,4,1,1,,1,0,0,1,,2
1545,87108,Associate,Pune,54:33.9,M,2017,2,5,4,1,,1,1,0,1,,4
1546,87125,Manager,Bangalore,54:33.9,M,2017,3,4,4,1,,1,1,0,1,,3
1547,87128,Manager,Noida,55:02.8,M,2017,3,1,2,0,Bangalore,0,0,0,1,,1
1548,87190,Programmer Trainee,Bangalore,55:03.4,M,2017,3,4,1,1,,0,0,0,1,,1
1549,87193,Senior Associate,Bangalore,53:37.8,M,2017,1,3,4,1,,1,1,0,1,,1
1550,87207,Programmer,Hyderabad,53:38.0,M,2017,3,4,5,1,,0,0,0,1,,1
1551,87252,Manager,Bangalore,54:33.9,M,2017,3,3,4,1,,0,0,0,1,,2
1552,87298,Programmer Trainee,Hyderabad,54:33.6,M,2017,4,1,4,0,Hyderabad,0,0,0,0,Analyst,2
1553,87440,Associate,Chennai,55:03.6,F,2017,4,2,4,1,,0,0,0,1,,1
1554,87453,Associate,Hyderabad,54:18.0,M,2017,5,3,3,0,Hyderabad,1,0,1,0,Analyst,2
1555,87518,Associate,Bangalore,54:34.2,F,2017,3,4,4,1,,0,0,0,1,,3
1556,87530,Programmer,Pune,54:17.4,F,2017,3,4,4,1,,1,1,0,1,,4
1557,87553,Senior Manager,Hyderabad,25:53.1,F,2017,3,1,2,0,Pune,0,0,0,1,,4
1558,87580,Senior Manager,Bangalore,54:48.0,F,2017,4,3,3,0,Hyderabad,0,0,1,0,Consultant,1
1559,87628,Programmer,Pune,54:16.8,F,2017,4,4,5,1,,1,1,0,0,Analyst,1
1560,87699,Senior Associate,Kolkata,54:49.2,M,2017,1,5,3,1,,1,1,1,1,,3
1561,87711,Senior Manager,Kolkata,54:17.9,M,2017,3,5,2,1,,0,1,0,1,,2
1562,87738,Manager,Noida,55:03.5,F,2017,3,3,4,1,,0,0,0,1,,1
1563,87794,Manager,Kolkata,55:02.4,M,2017,5,5,5,0,Bangalore,1,1,0,0,Analyst,1
1564,87883,Manager,Chennai,54:16.8,F,2017,2,4,3,0,Pune,1,1,1,0,Consultant,3
1565,87929,Programmer Trainee,Chennai,54:49.5,F,2017,5,3,4,0,Hyderabad,1,0,0,0,Analyst,2
1566,88049,Programmer Trainee,Chennai,55:03.0,F,2017,4,4,2,1,,1,1,0,0,Analyst,1
1567,88078,Senior Associate,Hyderabad,55:03.9,M,2017,5,4,5,0,Chennai,1,0,0,0,Developer,1
1568,88084,Programmer Trainee,Hyderabad,54:33.7,M,2017,5,4,4,0,Noida,1,0,0,0,Analyst,2
1569,88145,Manager,Kolkata,55:02.5,F,2017,4,3,5,0,Hyderabad,0,0,0,0,Manager,4
1570,88191,Programmer,Pune,54:49.5,M,2017,3,3,5,1,,0,0,0,1,,1
1571,88204,Senior Manager,Chennai,54:50.5,F,2017,4,3,3,0,Chennai,0,0,1,0,Manager,3
1572,88232,Associate,Hyderabad,54:33.5,F,2017,4,3,4,1,,0,0,0,1,,4
1573,88282,Associate,Chennai,55:01.8,M,2017,3,4,5,1,,0,0,0,1,,4
1574,88290,Associate,Kolkata,54:33.8,M,2017,3,4,4,1,,0,0,0,1,,2
1575,88362,Manager,Hyderabad,54:17.3,M,2017,3,4,4,1,,1,1,0,1,,2
1576,88409,Programmer,Hyderabad,54:33.4,M,2017,3,3,4,1,,0,0,0,1,,3
1577,88456,Programmer Trainee,Chennai,55:01.8,M,2017,3,4,4,1,,1,1,0,1,,4
1578,88584,Associate,Hyderabad,54:49.5,M,2017,3,4,1,1,,0,0,0,1,,1
1579,88634,Senior Manager,Hyderabad,54:47.9,M,2017,1,3,1,0,Chennai,1,0,0,1,,3
1580,88655,Manager,Hyderabad,55:04.2,M,2017,4,4,1,1,,1,0,0,1,,4
1581,88703,Associate,Hyderabad,55:02.6,M,2017,2,4,4,1,,1,1,0,1,,2
1582,88747,Associate,Bangalore,55:02.9,M,2017,5,4,4,0,Chennai,1,0,0,0,Analyst,2
1583,88754,Senior Manager,Hyderabad,53:37.7,M,2017,2,3,1,0,Pune,1,1,0,0,Architect,3
1584,88773,Associate,Noida,54:47.9,M,2017,2,4,3,1,,1,1,1,0,Analyst,3
1585,88834,Associate,Hyderabad,55:01.8,M,2017,4,4,2,1,,1,1,0,0,Developer,3
1586,88964,Programmer Trainee,Chennai,54:18.0,F,2017,5,4,5,0,Bangalore,1,0,0,0,Analyst,1
1587,88973,Manager,Bangalore,55:02.6,M,2017,5,4,4,0,Kolkata,1,0,0,0,Architect,1
1588,88986,Senior Manager,Hyderabad,54:33.5,M,2017,2,4,4,0,Hyderabad,1,1,0,0,Architect,2
1589,89034,Associate,Hyderabad,54:50.3,F,2017,3,3,4,1,,0,0,0,1,,4
1590,89040,Manager,Bangalore,54:48.2,F,2017,3,4,5,1,,0,0,0,1,,1
1591,89067,Programmer Trainee,Chennai,55:01.7,M,2017,3,3,4,1,,0,0,0,1,,2
1592,89108,Programmer,Hyderabad,53:37.9,M,2017,3,5,4,1,,0,1,0,1,,3
1593,89113,Senior Manager,Noida,55:02.7,M,2017,3,4,2,1,,0,0,0,1,,1
1594,89171,Senior Manager,Noida,54:47.3,M,2017,5,2,4,0,Bangalore,1,0,0,0,Architect,3
1595,89254,Associate,Pune,54:33.6,F,2017,4,2,2,0,Bangalore,0,0,0,0,Architect,2
1596,89281,Associate,Bangalore,54:17.2,F,2017,3,5,4,0,Noida,0,1,0,1,,3
1597,89291,Senior Associate,Hyderabad,55:02.0,F,2017,3,4,1,1,,0,0,0,1,,1
1598,89365,Associate,Pune,55:03.9,M,2017,3,5,4,1,,0,1,0,1,,2
1599,89378,Associate,Noida,55:03.5,M,2017,4,4,3,1,,1,1,1,0,Architect,2
1600,89404,Senior Manager,Hyderabad,53:37.8,M,2017,4,2,5,1,,0,0,0,1,,2
1601,89431,Programmer,Hyderabad,54:48.8,M,2017,2,4,1,1,,1,1,0,1,,2
1602,89458,Associate,Bangalore,55:01.7,M,2017,5,4,5,0,Bangalore,1,0,0,0,Analyst,2
1603,89539,Senior Manager,Bangalore,54:49.4,M,2017,3,4,4,1,,0,0,0,1,,1
1604,89554,Programmer Trainee,Pune,54:17.2,M,2017,2,2,5,0,Bangalore,1,1,0,0,Analyst,4
1605,89568,Senior Manager,Chennai,54:50.0,M,2017,1,4,3,0,Kolkata,1,0,1,1,,2
1606,89590,Senior Manager,Chennai,55:01.6,M,2017,3,5,1,1,,1,1,0,1,,1
1607,89616,Senior Associate,Pune,54:49.5,F,2017,2,4,1,1,,1,1,0,1,,2
1608,89621,Associate,Chennai,54:48.3,F,2017,4,4,5,1,,1,1,0,0,Analyst,1
1609,89693,Programmer,Chennai,54:48.1,M,2017,4,4,4,0,Pune,0,0,0,0,Analyst,3
1610,89767,Manager,Pune,54:47.6,M,2017,2,4,3,0,Chennai,1,1,1,0,Architect,4
1611,89893,Senior Manager,Kolkata,53:38.3,M,2017,3,4,4,1,,0,0,0,1,,3
1612,89896,Manager,Chennai,54:50.1,M,2017,2,5,4,0,Kolkata,1,1,0,0,Consultant,3
1613,89915,Senior Associate,Chennai,54:33.5,M,2017,1,5,2,1,,1,1,0,1,,2
1614,89924,Programmer Trainee,Kolkata,54:50.0,F,2017,4,3,4,0,Chennai,0,0,0,0,Analyst,1
1615,89930,Associate,Chennai,55:04.0,F,2017,4,5,3,1,,0,1,1,1,,2
1616,89943,Programmer,Chennai,54:48.1,M,2017,2,4,5,1,,1,1,0,1,,2
1617,89995,Senior Associate,Chennai,53:39.0,M,2017,3,2,2,0,Kolkata,0,0,0,1,,1
1618,90075,Senior Manager,Chennai,54:48.8,M,2017,3,5,4,1,,0,1,0,1,,2
1619,90085,Senior Associate,Pune,54:47.7,F,2017,3,4,5,1,,0,0,0,1,,4
1620,90182,Programmer Trainee,Kolkata,55:03.5,M,2017,3,4,3,0,Chennai,0,0,1,1,,2
1621,90216,Programmer Trainee,Chennai,53:37.9,F,2017,3,4,4,1,,0,0,0,1,,3
1622,90227,Senior Manager,Hyderabad,55:03.0,M,2017,2,3,2,0,Hyderabad,1,1,0,0,Architect,3
1623,90231,Manager,Hyderabad,54:48.5,M,2017,2,1,3,0,Hyderabad,1,1,1,0,Manager,4
1624,90272,Manager,Chennai,54:49.1,F,2017,3,4,1,1,,0,0,0,1,,2
1625,90338,Senior Associate,Chennai,54:47.4,M,2017,5,4,2,0,Hyderabad,1,0,0,0,Developer,2
1626,90383,Associate,Pune,53:39.2,F,2017,3,4,4,1,,1,0,0,1,,1
1627,90390,Manager,Bangalore,55:03.3,F,2017,3,5,3,1,,1,1,1,1,,1
1628,90417,Programmer,Hyderabad,55:03.8,M,2017,2,3,2,0,Hyderabad,1,1,0,0,Analyst,2
1629,90449,Associate,Hyderabad,54:17.1,M,2017,1,5,3,0,Hyderabad,1,1,1,1,,3
1630,90472,Associate,Hyderabad,55:03.9,M,2017,4,4,3,1,,0,0,1,1,,2
1631,90478,Associate,Hyderabad,53:39.2,M,2017,3,5,3,1,,0,1,1,1,,2
1632,90526,Associate,Pune,54:17.3,F,2017,1,3,5,1,,1,1,0,1,,1
1633,90534,Manager,Hyderabad,55:03.3,F,2017,1,3,1,0,Hyderabad,1,0,0,1,,4
1634,90573,Senior Associate,Bangalore,54:48.0,M,2017,5,3,4,0,Hyderabad,1,0,0,0,Architect,2
1635,90658,Senior Associate,Bangalore,54:49.6,M,2017,4,4,2,0,Hyderabad,0,0,0,0,Architect,3
1636,90667,Associate,Hyderabad,55:02.4,F,2017,2,4,4,1,,1,1,0,1,,3
1637,90685,Programmer Trainee,Chennai,53:37.9,M,2017,3,3,3,0,Pune,0,0,1,1,,4
1638,90719,Programmer,Hyderabad,54:49.4,F,2017,4,3,5,1,,1,1,0,0,Analyst,1
1639,90797,Associate,Hyderabad,55:04.3,M,2017,2,4,3,1,,1,1,1,0,Architect,1
1640,90922,Associate,Kolkata,55:02.2,F,2017,4,4,4,1,,0,0,0,1,,1
1641,90967,Associate,Chennai,55:03.4,M,2017,3,4,5,0,Pune,0,0,0,1,,4
1642,91045,Associate,Chennai,53:38.7,F,2017,2,3,4,1,,1,1,0,1,,2
1643,91082,Programmer,Chennai,55:02.6,M,2017,5,4,5,0,Pune,1,0,0,0,Analyst,2
1644,91210,Programmer,Pune,55:02.5,M,2017,2,3,4,1,,1,1,0,0,Analyst,1
1645,91354,Senior Associate,Pune,54:49.3,M,2017,2,4,5,1,,1,1,0,1,,3
1646,91423,Manager,Hyderabad,54:16.6,M,2017,5,5,2,0,Chennai,1,1,0,0,Manager,4
1647,91469,Senior Manager,Hyderabad,54:47.9,M,2017,2,3,5,0,Pune,1,1,0,0,Consultant,2
1648,91552,Associate,Bangalore,54:17.4,F,2017,2,3,2,0,Chennai,1,1,0,0,Analyst,1
1649,91649,Associate,Chennai,54:33.4,F,2017,1,3,4,1,,1,0,0,1,,4
1650,91668,Associate,Noida,53:37.8,F,2017,2,5,2,1,,1,1,0,0,Architect,3
1651,91725,Programmer,Chennai,55:03.1,M,2017,5,4,3,0,Chennai,1,0,1,0,Analyst,2
