,EmpID,Designation,City,DOB,Gender,YearOfAppraisal,Rating,Salary,WorkLifeBalance,CurrentLocation,PreferredLocation,Appraisal,Recommend,Opportunities,CurrentRole,DesiredRole,Infrastructure,Employer,Employee
1167,77878,Manager,Kolkata,55:03.3,M,2016,1,4,4,0,Kolkata,1,0,0,1,,2,Enhance,Enhance
1168,77888,Senior Manager,Pune,54:49.6,M,2016,3,5,4,0,Bangalore,0,1,0,1,,2,Enhance,Enhance
1169,78007,Associate,Pune,55:03.3,F,2016,3,4,4,0,Hyderabad,0,0,0,1,,3,Enhance,Enhance
1170,78021,Associate,Kolkata,54:47.3,M,2016,3,5,2,0,Kolkata,1,1,0,1,,1,Enhance,Enhance
1171,78085,Senior Associate,Bangalore,54:16.9,M,2016,3,4,2,0,Chennai,0,0,0,1,,2,Enhance,Enhance
1172,78097,Programmer Trainee,Bangalore,55:04.4,M,2016,2,4,3,0,Hyderabad,1,1,0,0,Analyst,2,Enhance,Enhance
1173,78179,Associate,Pune,55:04.1,M,2016,3,4,1,0,Hyderabad,1,0,0,1,,2,Enhance,Enhance
1174,78266,Senior Manager,Bangalore,54:33.5,M,2016,3,3,4,0,Pune,0,0,0,1,,2,Enhance,Enhance
1175,78565,Senior Manager,Hyderabad,44:02.0,M,2016,3,1,3,0,Pune,0,0,0,1,,4,Enhance,Sustain
1176,78582,Associate,Noida,54:17.5,F,2016,2,4,4,0,Hyderabad,1,1,0,0,Analyst,1,Enhance,Enhance
1177,78594,Senior Associate,Hyderabad,54:47.4,M,2016,2,3,5,0,Chennai,1,1,0,0,Architect,1,Enhance,Enhance
1178,78667,Manager,Chennai,45:33.0,M,2016,1,3,2,0,Chennai,1,0,0,1,,2,Sustain,Sustain
1179,78704,Associate,Bangalore,55:02.0,M,2016,2,1,5,0,Chennai,1,1,0,0,Architect,2,Enhance,Enhance
1180,78741,Senior Associate,Chennai,54:50.2,F,2016,3,4,2,0,Pune,1,0,0,1,,2,Enhance,Enhance
1181,78970,Senior Manager,Chennai,54:47.6,M,2016,3,4,3,0,Chennai,0,0,0,1,,1,Enhance,Enhance
1182,79054,Associate,Bangalore,54:17.1,M,2016,2,3,5,0,Pune,1,1,0,0,Analyst,1,Enhance,Enhance
1183,79209,Associate,Chennai,54:18.1,M,2016,3,4,4,0,Hyderabad,1,1,0,1,,4,Enhance,Enhance
1184,79246,Senior Associate,Hyderabad,55:01.8,F,2016,3,4,4,0,Hyderabad,0,0,0,1,,1,Enhance,Enhance
1185,79387,Manager,Noida,55:03.2,M,2016,3,1,4,0,Bangalore,0,0,0,1,,4,Enhance,Enhance
1186,79418,Programmer,Chennai,54:49.1,M,2016,3,4,4,1,,0,0,0,1,,1,Enhance,Enhance
1187,79440,Associate,Bangalore,55:03.7,M,2016,2,2,4,1,,1,1,0,0,Analyst,1,Enhance,Enhance
1188,79509,Programmer,Hyderabad,54:34.0,M,2016,3,4,2,1,,0,0,0,1,,1,Enhance,Enhance
1189,79596,Programmer,Pune,53:38.7,F,2016,3,4,2,1,,0,0,0,1,,3,Enhance,Enhance
1190,79599,Senior Manager,Hyderabad,55:03.4,F,2016,3,4,4,1,,0,0,0,1,,2,Enhance,Enhance
1191,79657,Programmer Trainee,Chennai,54:47.9,M,2016,3,3,5,1,,0,0,0,1,,3,Enhance,Enhance
1192,79668,Senior Associate,Bangalore,45:33.0,F,2016,4,3,1,0,Pune,0,0,0,0,Architect,1,Enhance,Sustain
1193,79708,Associate,Hyderabad,45:04.9,F,2016,4,1,3,0,Hyderabad,0,0,0,0,Developer,1,Enhance,Sustain
1194,79765,Manager,Kolkata,54:48.9,F,2016,1,4,4,1,,1,0,0,1,,2,Enhance,Enhance
1195,79804,Manager,Bangalore,53:38.9,M,2016,2,3,4,1,,1,1,0,1,,3,Enhance,Enhance
1196,79835,Associate,Chennai,45:33.2,F,2016,3,3,3,0,Bangalore,0,0,0,1,,3,Enhance,Sustain
1197,79899,Associate,Pune,54:18.2,M,2016,1,4,1,1,,1,1,0,1,,2,Enhance,Enhance
1198,79905,Programmer,Hyderabad,54:48.3,F,2016,3,5,4,1,,0,1,0,1,,2,Enhance,Enhance
1199,79945,Programmer,Chennai,54:49.3,M,2016,1,2,4,1,,1,0,0,1,,3,Enhance,Enhance
1200,80008,Associate,Chennai,54:34.0,F,2016,1,2,5,1,,1,0,0,1,,3,Enhance,Enhance
1201,80168,Senior Manager,Hyderabad,53:39.2,M,2016,3,5,4,1,,0,1,0,1,,3,Enhance,Enhance
1202,80247,Programmer,Hyderabad,54:48.7,M,2016,2,4,2,1,,1,1,0,1,,4,Enhance,Enhance
1203,80294,Senior Associate,Hyderabad,54:17.8,M,2016,3,4,3,1,,0,0,0,1,,4,Enhance,Enhance
1204,80374,Manager,Bangalore,55:03.8,M,2016,2,3,4,1,,1,1,0,1,,3,Enhance,Enhance
1205,80388,Senior Manager,Hyderabad,55:02.6,M,2016,3,4,5,1,,0,0,0,1,,2,Enhance,Enhance
1206,80402,Associate,Kolkata,54:48.4,F,2016,3,1,4,1,,0,0,0,1,,3,Enhance,Enhance
1207,80472,Senior Associate,Hyderabad,55:01.7,M,2016,3,4,4,1,,1,0,0,1,,3,Enhance,Enhance
1208,80547,Programmer,Hyderabad,55:03.7,M,2016,1,4,4,1,,1,1,0,1,,1,Enhance,Enhance
1209,80603,Programmer Trainee,Bangalore,54:47.6,M,2016,3,5,3,1,,0,1,0,1,,4,Enhance,Enhance
1210,80608,Senior Manager,Hyderabad,45:33.1,F,2016,3,3,3,0,Hyderabad,0,0,0,1,,2,Enhance,Sustain
1211,80722,Programmer Trainee,Bangalore,54:33.9,M,2016,3,4,5,1,,0,0,0,1,,4,Enhance,Enhance
1212,80935,Programmer,Hyderabad,54:17.4,F,2016,2,4,4,1,,1,1,0,0,Analyst,2,Enhance,Enhance
1213,81027,Programmer Trainee,Hyderabad,54:17.7,F,2016,3,4,4,1,,1,1,0,1,,4,Enhance,Enhance
1214,81104,Manager,Hyderabad,45:36.6,F,2016,3,2,2,0,Hyderabad,0,0,0,1,,1,Enhance,Sustain
1215,81131,Programmer,Bangalore,54:18.2,F,2016,3,4,1,1,,0,0,0,1,,2,Enhance,Enhance
1216,81392,Senior Associate,Hyderabad,45:37.0,M,2016,3,3,2,0,Bangalore,0,0,0,1,,3,Enhance,Sustain
1217,81416,Programmer Trainee,Pune,55:01.7,M,2016,1,4,4,1,,1,1,0,1,,4,Enhance,Enhance
1218,81474,Associate,Hyderabad,54:49.2,M,2016,3,3,5,1,,0,0,0,1,,1,Enhance,Enhance
1219,81625,Programmer,Hyderabad,54:33.8,F,2016,3,3,5,1,,0,0,0,1,,4,Enhance,Enhance
1220,81730,Programmer,Bangalore,55:03.1,M,2016,1,5,4,1,,1,1,0,1,,2,Enhance,Enhance
1221,81829,Senior Manager,Pune,45:33.2,M,2016,3,3,2,0,Chennai,0,0,0,1,,2,Enhance,Sustain
1222,81831,Senior Manager,Hyderabad,54:33.7,M,2016,1,4,2,1,,1,0,0,1,,1,Enhance,Enhance
1223,81991,Senior Associate,Hyderabad,54:49.8,M,2016,1,4,4,1,,1,0,0,1,,3,Enhance,Enhance
1224,82052,Senior Manager,Kolkata,54:47.5,F,2016,3,3,4,1,,0,0,0,1,,4,Enhance,Enhance
1225,82104,Associate,Hyderabad,55:02.1,M,2016,1,4,4,1,,1,1,0,1,,4,Enhance,Enhance
1226,82135,Associate,Hyderabad,54:49.2,F,2016,3,4,4,1,,0,0,0,1,,3,Enhance,Enhance
1227,82151,Programmer Trainee,Bangalore,54:50.4,M,2016,3,3,4,1,,0,0,0,1,,4,Enhance,Enhance
1228,82201,Associate,Chennai,54:34.2,M,2016,3,5,1,1,,1,1,0,1,,2,Enhance,Enhance
1229,82278,Senior Associate,Hyderabad,54:16.9,M,2016,3,2,4,1,,0,0,0,1,,4,Enhance,Enhance
1230,82291,Programmer Trainee,Hyderabad,53:38.2,F,2016,1,5,4,1,,1,1,0,1,,4,Enhance,Enhance
1231,82364,Associate,Chennai,45:33.1,F,2016,2,2,3,0,Chennai,1,1,0,0,Developer,3,Enhance,Sustain
1232,82448,Programmer,Pune,55:01.6,M,2016,3,4,5,1,,0,0,0,1,,4,Enhance,Enhance
1233,82508,Programmer Trainee,Hyderabad,55:04.0,M,2016,3,5,2,1,,0,1,0,1,,1,Enhance,Enhance
1234,82527,Associate,Chennai,55:02.7,F,2016,2,4,4,1,,1,1,0,1,,3,Enhance,Enhance
1235,82551,Associate,Hyderabad,54:48.5,M,2016,2,4,2,1,,1,1,0,1,,3,Enhance,Enhance
1236,82643,Senior Manager,Bangalore,54:33.4,M,2016,3,5,3,1,,0,1,0,1,,1,Enhance,Enhance
1237,82756,Senior Associate,Hyderabad,54:34.2,M,2016,3,4,4,1,,1,1,0,1,,1,Enhance,Enhance
1238,82820,Programmer,Pune,54:18.2,M,2016,2,5,1,1,,1,1,0,0,Analyst,2,Enhance,Enhance
1239,82915,Associate,Bangalore,53:39.1,F,2016,3,4,3,1,,0,0,0,1,,2,Enhance,Enhance
1240,82948,Programmer Trainee,Bangalore,53:38.6,M,2016,3,4,5,1,,0,0,0,1,,1,Enhance,Enhance
1241,83158,Associate,Bangalore,54:18.2,M,2016,2,4,4,1,,1,1,0,1,,3,Enhance,Enhance
1242,83214,Manager,Hyderabad,53:39.0,M,2016,3,4,1,1,,0,0,0,1,,4,Enhance,Enhance
1243,83217,Associate,Bangalore,54:18.3,M,2016,2,4,2,1,,1,1,0,0,Architect,1,Enhance,Enhance
1244,83219,Associate,Hyderabad,55:04.3,M,2016,3,5,4,1,,1,1,0,1,,3,Enhance,Enhance
1245,83269,Manager,Chennai,54:17.2,F,2016,3,4,1,1,,0,0,0,1,,3,Enhance,Enhance
1246,83318,Programmer,Hyderabad,54:34.0,F,2016,2,5,4,1,,1,1,0,1,,4,Enhance,Enhance
1247,83349,Senior Associate,Pune,55:03.4,F,2016,2,3,5,1,,1,1,0,1,,1,Enhance,Enhance
1248,83426,Programmer Trainee,Bangalore,54:49.0,M,2016,3,5,1,1,,0,1,0,1,,1,Enhance,Enhance
1249,83514,Senior Manager,Kolkata,54:33.9,F,2016,3,2,4,1,,0,0,0,1,,4,Enhance,Enhance
1250,83548,Programmer Trainee,Hyderabad,54:34.0,F,2016,2,4,4,1,,1,1,0,0,Analyst,1,Enhance,Enhance
1251,83579,Senior Associate,Hyderabad,54:17.2,F,2016,2,4,4,1,,1,1,0,1,,2,Enhance,Enhance
1252,83584,Senior Associate,Kolkata,55:03.9,M,2016,2,4,4,1,,1,1,0,1,,4,Enhance,Enhance
1253,83655,Senior Associate,Chennai,54:49.8,M,2016,3,4,3,1,,0,0,0,1,,1,Enhance,Enhance
1254,83867,Manager,Bangalore,44:49.5,M,2016,1,2,4,0,Kolkata,1,0,0,1,,4,Sustain,Enhance
1255,83888,Senior Associate,Kolkata,54:48.3,M,2016,3,4,1,1,,1,0,0,1,,1,Enhance,Enhance
1256,83925,Manager,Chennai,45:01.6,F,2016,4,3,2,0,Bangalore,0,0,0,0,Manager,3,Enhance,Sustain
1257,83927,Senior Manager,Hyderabad,54:34.2,M,2016,2,3,4,1,,1,1,0,1,,1,Enhance,Enhance
1258,84011,Programmer Trainee,Kolkata,53:38.8,M,2016,3,5,3,1,,1,1,0,1,,4,Enhance,Enhance
1259,84032,Senior Manager,Bangalore,53:38.7,F,2016,3,2,5,1,,0,0,0,1,,2,Enhance,Enhance
1260,84049,Programmer,Pune,54:50.5,M,2016,2,3,4,1,,1,1,0,0,Analyst,3,Enhance,Enhance
1261,84114,Senior Associate,Bangalore,55:03.8,M,2016,3,2,5,1,,0,0,0,1,,4,Enhance,Enhance
1262,84140,Senior Associate,Chennai,54:49.2,F,2016,1,4,2,1,,1,0,0,1,,4,Enhance,Enhance
1263,84164,Senior Associate,Hyderabad,45:22.5,M,2016,2,3,5,0,Hyderabad,1,1,0,0,Manager,4,Sustain,Enhance
1264,84290,Programmer Trainee,Bangalore,54:17.7,M,2016,2,4,5,1,,1,1,0,0,Analyst,3,Enhance,Enhance
1265,84555,Senior Associate,Bangalore,55:02.6,F,2016,1,1,4,1,,1,1,0,1,,2,Enhance,Enhance
1266,84572,Manager,Chennai,45:22.8,F,2016,2,3,2,0,Chennai,1,1,0,0,Architect,2,Sustain,Sustain
1267,84744,Senior Manager,Chennai,54:17.5,M,2016,2,4,4,1,,1,1,0,1,,2,Enhance,Enhance
1268,84766,Senior Associate,Bangalore,44:49.4,M,2016,2,3,5,0,Chennai,1,1,0,0,Manager,4,Sustain,Enhance
1269,84868,Senior Associate,Kolkata,55:03.6,M,2016,3,4,4,1,,0,0,0,1,,1,Enhance,Enhance
1270,84891,Manager,Pune,55:01.5,M,2016,3,4,5,1,,0,0,0,1,,2,Enhance,Enhance
1271,85005,Associate,Kolkata,54:33.5,M,2016,3,4,5,1,,0,0,0,1,,4,Enhance,Enhance
1272,85051,Programmer,Hyderabad,54:48.6,M,2016,3,4,5,1,,0,0,0,1,,4,Enhance,Enhance
1273,85287,Manager,Chennai,53:38.2,F,2016,3,4,4,1,,0,0,0,1,,1,Enhance,Enhance
1274,85408,Associate,Hyderabad,54:47.4,F,2016,3,5,4,1,,1,1,0,1,,4,Enhance,Enhance
1275,85490,Senior Associate,Bangalore,55:03.9,M,2016,3,4,4,1,,0,0,0,1,,4,Enhance,Enhance
1276,85510,Manager,Bangalore,54:17.2,F,2016,1,3,4,1,,1,0,0,1,,3,Enhance,Enhance
1277,85722,Associate,Hyderabad,54:16.8,M,2016,3,4,5,1,,1,1,0,1,,2,Enhance,Enhance
1278,85730,Programmer,Chennai,55:03.0,M,2016,3,3,5,1,,0,0,0,1,,4,Enhance,Enhance
1279,85738,Senior Associate,Bangalore,54:50.0,M,2016,2,4,2,1,,1,1,0,0,Developer,4,Enhance,Enhance
1280,85861,Associate,Pune,55:02.0,M,2016,2,5,4,1,,1,1,0,1,,2,Enhance,Enhance
1281,85924,Senior Manager,Hyderabad,45:36.7,M,2016,1,3,5,0,Pune,1,0,0,1,,3,Sustain,Enhance
1282,86037,Manager,Bangalore,54:47.6,F,2016,3,3,4,1,,0,0,0,1,,2,Enhance,Enhance
1283,86138,Senior Manager,Pune,44:46.5,M,2016,3,2,2,0,Kolkata,0,0,0,1,,4,Enhance,Sustain
1284,86323,Associate,Pune,54:49.5,M,2016,2,4,4,1,,1,1,0,1,,3,Enhance,Enhance
1285,86477,Manager,Pune,45:22.5,M,2016,3,3,2,0,Chennai,0,0,0,1,,3,Enhance,Sustain
1286,86481,Associate,Bangalore,54:49.4,M,2016,1,4,2,1,,1,0,0,1,,1,Enhance,Enhance
1287,86494,Programmer,Pune,55:02.4,M,2016,3,4,3,1,,0,0,0,1,,2,Enhance,Enhance
1288,86547,Manager,Chennai,54:33.5,F,2016,2,4,2,1,,1,1,0,1,,3,Enhance,Enhance
1289,86565,Senior Manager,Hyderabad,45:36.8,M,2016,1,3,2,0,Chennai,1,0,0,1,,2,Sustain,Sustain
1290,86624,Associate,Chennai,55:03.0,M,2016,3,4,3,1,,1,1,0,1,,3,Enhance,Enhance
1291,86664,Senior Manager,Bangalore,45:23.0,M,2016,3,2,2,0,Bangalore,0,0,0,1,,1,Enhance,Sustain
1292,86711,Programmer Trainee,Kolkata,55:03.5,F,2016,3,1,5,1,,0,0,0,1,,2,Enhance,Enhance
1293,86775,Associate,Kolkata,54:16.7,M,2016,3,1,4,1,,0,0,0,1,,2,Enhance,Enhance
1294,86802,Senior Manager,Chennai,54:33.8,M,2016,2,3,4,1,,1,1,0,1,,4,Enhance,Enhance
1295,86809,Programmer Trainee,Bangalore,44:02.0,M,2016,4,3,2,0,Pune,0,0,0,0,Analyst,1,Enhance,Sustain
1296,86999,Senior Associate,Hyderabad,54:16.9,F,2016,2,4,2,1,,1,1,0,0,Analyst,3,Enhance,Enhance
1297,87081,Senior Associate,Bangalore,54:48.9,M,2016,1,4,1,1,,1,0,0,1,,2,Enhance,Enhance
1298,87108,Associate,Pune,54:33.9,M,2016,1,5,4,1,,1,1,0,1,,4,Enhance,Enhance
1299,87125,Manager,Bangalore,54:33.9,M,2016,2,4,4,1,,1,1,0,1,,3,Enhance,Enhance
1300,87190,Programmer Trainee,Bangalore,55:03.4,M,2016,3,4,1,1,,0,0,0,1,,1,Enhance,Enhance
1301,87193,Senior Associate,Bangalore,53:37.8,M,2016,2,3,4,1,,1,1,0,1,,1,Enhance,Enhance
1302,87207,Programmer,Hyderabad,53:38.0,M,2016,3,4,5,1,,0,0,0,1,,1,Enhance,Enhance
1303,87230,Senior Manager,Chennai,44:49.4,M,2016,2,3,1,0,Hyderabad,1,1,0,0,Manager,2,Sustain,Sustain
1304,87252,Manager,Bangalore,54:33.9,M,2016,3,3,4,1,,0,0,0,1,,2,Enhance,Enhance
1305,87294,Associate,Hyderabad,45:33.0,M,2016,5,3,3,0,Chennai,1,0,1,0,Developer,1,Sustain,Enhance
1306,87427,Senior Manager,Kolkata,45:22.9,M,2016,2,3,2,0,Kolkata,1,1,0,0,Architect,4,Sustain,Sustain
1307,87440,Associate,Chennai,55:03.6,F,2016,3,2,4,1,,0,0,0,1,,1,Enhance,Enhance
1308,87518,Associate,Bangalore,54:34.2,F,2016,3,4,4,1,,0,0,0,1,,3,Enhance,Enhance
1309,87530,Programmer,Pune,54:17.4,F,2016,2,4,4,1,,1,1,0,1,,4,Enhance,Enhance
1310,87628,Programmer,Pune,54:16.8,F,2016,2,4,5,1,,1,1,0,0,Analyst,1,Enhance,Enhance
1311,87699,Senior Associate,Kolkata,54:49.2,M,2016,3,5,3,1,,1,1,1,1,,3,Enhance,Enhance
1312,87711,Senior Manager,Kolkata,54:17.9,M,2016,3,5,2,1,,0,1,0,1,,2,Enhance,Enhance
1313,87738,Manager,Noida,55:03.5,F,2016,3,3,4,1,,0,0,0,1,,1,Enhance,Enhance
1314,87925,Manager,Bangalore,45:33.1,M,2016,5,3,5,0,Kolkata,1,0,0,0,Manager,4,Sustain,Enhance
1315,88049,Programmer Trainee,Chennai,55:03.0,F,2016,2,4,2,1,,1,1,0,0,Analyst,1,Enhance,Enhance
1316,88097,Associate,Chennai,44:02.0,M,2016,5,3,5,0,Bangalore,1,0,0,0,Developer,1,Sustain,Enhance
1317,88191,Programmer,Pune,54:49.5,M,2016,3,3,5,1,,0,0,0,1,,1,Enhance,Enhance
1318,88232,Associate,Hyderabad,54:33.5,F,2016,3,3,4,1,,0,0,0,1,,4,Enhance,Enhance
1319,88282,Associate,Chennai,55:01.8,M,2016,3,4,5,1,,0,0,0,1,,4,Enhance,Enhance
1320,88290,Associate,Kolkata,54:33.8,M,2016,3,4,4,1,,0,0,0,1,,2,Enhance,Enhance
1321,88304,Associate,Noida,44:46.5,M,2016,5,3,1,0,Hyderabad,1,0,0,0,Developer,3,Sustain,Enhance
1322,88362,Manager,Hyderabad,54:17.3,M,2016,2,4,4,1,,1,1,0,1,,2,Enhance,Enhance
1323,88409,Programmer,Hyderabad,54:33.4,M,2016,3,3,4,1,,0,0,0,1,,3,Enhance,Enhance
1324,88456,Programmer Trainee,Chennai,55:01.8,M,2016,2,4,4,1,,1,1,0,1,,4,Enhance,Enhance
1325,88584,Associate,Hyderabad,54:49.5,M,2016,3,4,1,1,,0,0,0,1,,1,Enhance,Enhance
1326,88655,Manager,Hyderabad,55:04.2,M,2016,1,4,1,1,,1,0,0,1,,4,Enhance,Enhance
1327,88689,Manager,Chennai,45:01.6,M,2016,1,2,4,0,Pune,1,0,0,1,,3,Sustain,Enhance
1328,88703,Associate,Hyderabad,55:02.6,M,2016,3,4,4,1,,1,1,0,1,,2,Enhance,Enhance
1329,88773,Associate,Noida,54:47.9,M,2016,2,4,3,1,,1,1,1,0,Analyst,3,Enhance,Enhance
1330,88834,Associate,Hyderabad,55:01.8,M,2016,2,4,2,1,,1,1,0,0,Developer,3,Enhance,Enhance
1331,89034,Associate,Hyderabad,54:50.3,F,2016,3,3,4,1,,0,0,0,1,,4,Enhance,Enhance
1332,89040,Manager,Bangalore,54:48.2,F,2016,3,4,5,1,,0,0,0,1,,1,Enhance,Enhance
1333,89067,Programmer Trainee,Chennai,55:01.7,M,2016,3,3,4,1,,0,0,0,1,,2,Enhance,Enhance
1334,89108,Programmer,Hyderabad,53:37.9,M,2016,3,5,4,1,,0,1,0,1,,3,Enhance,Enhance
1335,89113,Senior Manager,Noida,55:02.7,M,2016,3,4,2,1,,0,0,0,1,,1,Enhance,Enhance
1336,89291,Senior Associate,Hyderabad,55:02.0,F,2016,3,4,1,1,,0,0,0,1,,1,Enhance,Enhance
1337,89365,Associate,Pune,55:03.9,M,2016,3,5,4,1,,0,1,0,1,,2,Enhance,Enhance
1338,89378,Associate,Noida,55:03.5,M,2016,2,4,3,1,,1,1,1,0,Architect,2,Enhance,Enhance
1339,89404,Senior Manager,Hyderabad,53:37.8,M,2016,3,2,5,1,,0,0,0,1,,2,Enhance,Enhance
1340,89431,Programmer,Hyderabad,54:48.8,M,2016,3,4,1,1,,1,1,0,1,,2,Enhance,Enhance
1341,89539,Senior Manager,Bangalore,54:49.4,M,2016,3,4,4,1,,0,0,0,1,,1,Enhance,Enhance
1342,89590,Senior Manager,Chennai,55:01.6,M,2016,1,5,1,1,,1,1,0,1,,1,Enhance,Enhance
1343,89616,Senior Associate,Pune,54:49.5,F,2016,3,4,1,1,,1,1,0,1,,2,Enhance,Enhance
1344,89621,Associate,Chennai,54:48.3,F,2016,2,4,5,1,,1,1,0,0,Analyst,1,Enhance,Enhance
1345,89637,Senior Associate,Bangalore,45:04.9,F,2016,5,5,2,0,Bangalore,1,1,0,0,Architect,1,Sustain,Enhance
1346,89893,Senior Manager,Kolkata,53:38.3,M,2016,3,4,4,1,,0,0,0,1,,3,Enhance,Enhance
1347,89915,Senior Associate,Chennai,54:33.5,M,2016,1,5,2,1,,1,1,0,1,,2,Enhance,Enhance
1348,89930,Associate,Chennai,55:04.0,F,2016,3,5,3,1,,0,1,1,1,,2,Enhance,Enhance
1349,89943,Programmer,Chennai,54:48.1,M,2016,3,4,5,1,,1,1,0,1,,2,Enhance,Enhance
1350,90075,Senior Manager,Chennai,54:48.8,M,2016,3,5,4,1,,0,1,0,1,,2,Enhance,Enhance
1351,90085,Senior Associate,Pune,54:47.7,F,2016,3,4,5,1,,0,0,0,1,,4,Enhance,Enhance
1352,90178,Senior Associate,Hyderabad,44:46.5,M,2016,5,3,5,0,Noida,1,0,0,0,Developer,2,Sustain,Enhance
1353,90216,Programmer Trainee,Chennai,53:37.9,F,2016,3,4,4,1,,0,0,0,1,,3,Enhance,Enhance
1354,90272,Manager,Chennai,54:49.1,F,2016,3,4,1,1,,0,0,0,1,,2,Enhance,Enhance
1355,90383,Associate,Pune,53:39.2,F,2016,1,4,4,1,,1,0,0,1,,1,Enhance,Enhance
1356,90390,Manager,Bangalore,55:03.3,F,2016,2,5,3,1,,1,1,1,1,,1,Enhance,Enhance
1357,90472,Associate,Hyderabad,55:03.9,M,2016,3,4,3,1,,0,0,1,1,,2,Enhance,Enhance
1358,90478,Associate,Hyderabad,53:39.2,M,2016,3,5,3,1,,0,1,1,1,,2,Enhance,Enhance
1359,90526,Associate,Pune,54:17.3,F,2016,2,3,5,1,,1,1,0,1,,1,Enhance,Enhance
1360,90667,Associate,Hyderabad,55:02.4,F,2016,3,4,4,1,,1,1,0,1,,3,Enhance,Enhance
1361,90719,Programmer,Hyderabad,54:49.4,F,2016,2,3,5,1,,1,1,0,0,Analyst,1,Enhance,Enhance
1362,90797,Associate,Hyderabad,55:04.3,M,2016,2,4,3,1,,1,1,1,0,Architect,1,Enhance,Enhance
1363,90922,Associate,Kolkata,55:02.2,F,2016,3,4,4,1,,0,0,0,1,,1,Enhance,Enhance
1364,91045,Associate,Chennai,53:38.7,F,2016,3,3,4,1,,1,1,0,1,,2,Enhance,Enhance
1365,91176,Senior Manager,Bangalore,45:22.6,F,2016,1,3,1,0,Hyderabad,1,0,0,1,,4,Sustain,Sustain
1366,91210,Programmer,Pune,55:02.5,M,2016,2,3,4,1,,1,1,0,0,Analyst,1,Enhance,Enhance
1367,91354,Senior Associate,Pune,54:49.3,M,2016,3,4,5,1,,1,1,0,1,,3,Enhance,Enhance
1368,91649,Associate,Chennai,54:33.4,F,2016,3,3,4,1,,1,0,0,1,,4,Enhance,Enhance
1369,91668,Associate,Noida,53:37.8,F,2016,2,5,2,1,,1,1,0,0,Architect,3,Enhance,Enhance
1370,91859,Manager,Chennai,55:02.0,F,2016,3,5,4,1,,0,1,0,1,,2,Enhance,Enhance
1371,91909,Associate,Bangalore,54:17.2,M,2016,3,4,2,1,,0,0,0,1,,2,Enhance,Enhance
1372,91959,Senior Associate,Bangalore,53:38.4,M,2016,2,5,4,1,,1,1,0,1,,3,Enhance,Enhance
1373,92154,Programmer Trainee,Pune,54:48.2,M,2016,3,4,4,1,,1,1,0,1,,4,Enhance,Enhance
1374,92247,Senior Associate,Pune,54:48.1,F,2016,1,5,4,1,,1,1,0,1,,3,Enhance,Enhance
1375,92278,Manager,Bangalore,55:02.9,F,2016,3,4,4,1,,0,0,0,1,,1,Enhance,Enhance
1376,92329,Senior Associate,Hyderabad,44:46.6,M,2016,1,3,3,0,Pune,1,0,1,1,,2,Enhance,Sustain
1377,92369,Senior Associate,Chennai,53:37.8,M,2016,2,3,4,1,,1,1,0,0,Developer,1,Enhance,Enhance
1378,92376,Associate,Noida,45:23.0,M,2016,2,1,2,0,Hyderabad,1,1,0,0,Developer,3,Enhance,Sustain
1379,92431,Senior Manager,Noida,54:48.5,M,2016,3,4,3,1,,0,0,1,1,,4,Enhance,Enhance
1380,92449,Associate,Hyderabad,45:33.2,M,2016,4,3,1,0,Pune,0,0,0,0,Architect,4,Enhance,Sustain
1381,92543,Associate,Chennai,54:33.3,F,2016,3,3,4,1,,0,0,0,1,,3,Enhance,Enhance
1382,92587,Senior Associate,Hyderabad,54:18.0,M,2016,1,4,2,1,,1,1,0,1,,4,Enhance,Enhance
1383,92588,Programmer Trainee,Kolkata,53:38.9,F,2016,2,4,2,1,,1,1,0,1,,3,Enhance,Enhance
1384,92920,Senior Associate,Chennai,54:33.8,F,2016,1,4,2,1,,1,1,0,1,,1,Enhance,Enhance
1385,92935,Associate,Chennai,55:04.2,F,2016,1,4,1,1,,1,0,0,1,,1,Enhance,Enhance
1386,93013,Programmer,Hyderabad,54:48.4,M,2016,2,4,2,1,,1,1,0,1,,4,Enhance,Enhance
1387,93021,Manager,Pune,54:48.9,M,2016,3,4,3,1,,0,0,1,1,,4,Enhance,Enhance
1388,93156,Programmer Trainee,Hyderabad,45:33.0,M,2016,1,3,2,0,Hyderabad,1,1,0,1,,1,Enhance,Sustain
1389,93199,Manager,Pune,54:18.1,M,2016,3,3,4,1,,0,1,0,1,,1,Enhance,Enhance
1390,93220,Senior Associate,Pune,55:02.8,M,2016,1,3,4,1,,1,1,0,1,,4,Enhance,Enhance
1391,93249,Programmer Trainee,Hyderabad,54:17.3,F,2016,3,3,4,1,,1,1,0,1,,1,Enhance,Enhance
1392,93253,Programmer,Noida,55:04.1,F,2016,2,4,3,1,,1,1,1,0,Analyst,1,Enhance,Enhance
1393,93378,Associate,Hyderabad,53:38.6,M,2016,2,4,3,1,,1,1,1,0,Analyst,1,Enhance,Enhance
1394,93381,Senior Associate,Chennai,53:38.8,M,2016,3,4,1,1,,0,0,0,1,,4,Enhance,Enhance
1395,93487,Senior Associate,Chennai,54:33.3,M,2016,3,4,4,1,,1,0,0,1,,4,Enhance,Enhance
1396,93494,Programmer,Bangalore,54:49.6,M,2016,2,4,4,1,,1,1,0,0,Analyst,3,Enhance,Enhance
1397,93567,Programmer,Chennai,55:02.1,M,2016,2,5,4,1,,1,1,0,1,,4,Enhance,Enhance
